member_id,signup_date,tier,home_branch,age_band,city,recency_days,frequency,monetary,tenure_days,distinct_branches,home_branch_share,redemption_count,points_balance,morning_visit_ratio,weekend_visit_ratio,avg_days_between_visits,gap_trend,days_to_second_purchase,visits_last_30d_vs_prev_30d,churned,cluster,segment
M000189,2025-07-04,Bronze,B05,18-24,Bangkok,4,11,1989.85,300,2,0.9090909090909092,0,193,0.4545454545454545,0.4545454545454545,29.60888888888889,1.7495618985081975,7.083333333333333,1.0,0,0,Loyal
M000190,2025-07-31,Bronze,B25,35-44,Chiang Mai,25,5,1232.71,273,1,1.0,0,120,0.8,0.2,62.009548611111114,5.429970632846032,14.345833333333331,1.0,0,2,At-risk regulars
M000191,2026-03-01,Bronze,B10,18-24,Bangkok,1,6,1512.4399999999998,60,2,0.6666666666666666,0,149,0.5,0.1666666666666666,11.6875,0.5263919016630513,23.54305555555555,2.5,0,2,At-risk regulars
M000192,2025-12-09,Bronze,B06,35-44,Bangkok,15,5,1174.81,142,1,1.0,0,115,0.6,0.2,31.79305555555555,1.0195926328154437,31.332638888888887,1.0,0,2,At-risk regulars
M000193,2026-04-20,Bronze,B16,45-54,Bangkok,10,1,163.64,10,1,1.0,0,16,0.0,0.0,,,,2.0,0,1,One-and-done
M000194,2025-08-04,Bronze,B33,18-24,Phuket,39,9,1953.86,269,3,0.7777777777777778,0,190,0.4444444444444444,0.3333333333333333,28.750868055555554,1.1808202784469284,20.586111111111112,0.5,0,3,Hibernating
M000197,2026-02-23,Silver,B25,25-34,Chiang Mai,3,8,1290.07,66,1,1.0,1,34,0.75,0.25,9.003769841269841,0.929732694993018,10.016666666666667,1.25,0,2,At-risk regulars
M000200,2025-10-10,Bronze,B09,25-34,Bangkok,57,8,2251.38,202,2,0.875,0,221,0.75,0.0,20.67390873015873,1.5908650810355716,12.665972222222225,0.5,1,3,Hibernating
M000201,2026-03-11,Bronze,B28,35-44,Chiang Mai,2,14,1582.14,50,5,0.7142857142857143,0,152,0.7142857142857143,0.2142857142857142,3.6872329059829054,0.9851285997610068,20.084027777777777,4.333333333333333,1,0,Loyal
M000202,2025-10-27,Bronze,B37,18-24,Pattaya,44,7,1792.25,185,3,0.7142857142857143,0,177,0.7142857142857143,0.1428571428571428,23.498495370370367,1.6542946790430122,25.068055555555556,0.5,0,3,Hibernating
M000203,2025-12-25,Bronze,B04,25-34,Bangkok,1,7,1695.46,126,1,1.0,1,28,0.2857142857142857,0.5714285714285714,20.92071759259259,1.0902331282668023,10.274305555555555,1.5,0,2,At-risk regulars
M000204,2026-01-17,Silver,B03,25-34,Bangkok,17,5,1053.16,103,1,1.0,0,102,0.2,0.2,21.54479166666667,2.283774094225821,10.97638888888889,1.0,0,2,At-risk regulars
M000205,2025-04-02,Gold,B05,45-54,Bangkok,85,8,1576.41,393,3,0.75,0,153,0.625,0.25,43.973412698412695,1.494349444513555,25.8625,1.0,1,3,Hibernating
M000206,2025-09-10,Bronze,B30,18-24,Phuket,23,7,1463.63,232,3,0.7142857142857143,0,142,0.4285714285714285,0.2857142857142857,34.84583333333333,0.7668620926424761,22.176388888888887,2.0,0,2,At-risk regulars
M000207,2025-12-08,Bronze,B18,25-34,Bangkok,39,4,651.91,143,1,1.0,0,64,0.75,0.25,34.617592592592594,,38.85486111111111,0.5,0,2,At-risk regulars
M000208,2026-01-15,Bronze,B02,35-44,Bangkok,7,7,1003.22,105,1,1.0,0,98,0.4285714285714285,0.2857142857142857,16.339236111111113,0.8760016478186335,13.368055555555555,1.0,0,2,At-risk regulars
M000211,2026-04-07,Bronze,B36,45-54,Pattaya,3,3,1099.92,23,2,0.6666666666666666,0,109,0.6666666666666666,0.0,10.23263888888889,,15.074305555555556,4.0,0,2,At-risk regulars
M000213,2025-12-02,Bronze,B28,25-34,Chiang Mai,45,5,648.77,149,2,0.8,0,63,0.8,0.2,25.98038194444445,1.4789880346848812,19.113888888888887,0.5,0,3,Hibernating
M000214,2025-07-13,Bronze,B17,18-24,Bangkok,28,8,1532.01,291,2,0.875,0,148,0.625,0.375,37.544642857142854,0.9770744907350174,34.699305555555554,2.0,0,2,At-risk regulars
M000215,2026-02-13,Silver,B13,35-44,Bangkok,16,4,700.1,76,1,1.0,0,68,0.5,0.0,19.819675925925925,,11.804166666666667,1.0,0,2,At-risk regulars
M000216,2026-01-29,Bronze,B33,25-34,Phuket,20,5,691.29,91,1,1.0,0,67,0.4,0.4,17.67517361111111,0.583691373704074,25.69930555555555,0.6666666666666666,0,2,At-risk regulars
M000217,2026-03-14,Bronze,B25,25-34,Chiang Mai,10,2,148.06,47,1,1.0,0,13,0.5,0.5,36.829861111111114,,36.829861111111114,1.0,1,1,One-and-done
M000218,2026-02-19,Silver,B11,25-34,Bangkok,7,4,988.42,70,1,1.0,0,97,0.75,0.0,21.00162037037037,,21.354166666666668,0.6666666666666666,0,2,At-risk regulars
M000219,2025-06-08,Bronze,B23,25-34,Bangkok,5,21,4652.95,326,3,0.9047619047619048,1,250,0.4761904761904761,0.3809523809523809,16.042812500000004,0.8105311681543201,3.716666666666667,0.75,0,0,Loyal
M000220,2026-02-25,Bronze,B29,35-44,Chiang Mai,7,4,590.99,64,2,0.75,0,57,0.25,0.0,19.005555555555556,,23.195138888888888,1.5,0,2,At-risk regulars
M000222,2025-10-10,Silver,B27,25-34,Chiang Mai,40,10,2638.39,202,2,0.9,0,259,0.6,0.3,18.009413580246914,0.9957323373314596,4.904861111111111,0.5,0,3,Hibernating
M000223,2025-12-29,Bronze,B07,18-24,Bangkok,23,6,891.8299999999999,122,2,0.8333333333333334,0,86,0.8333333333333334,0.0,19.777916666666663,1.0759450297979611,13.9875,1.0,0,2,At-risk regulars
M000224,2026-04-23,Gold,B28,45-54,Chiang Mai,7,1,938.35,7,1,1.0,0,93,1.0,0.0,,,,2.0,0,1,One-and-done
M000225,2026-03-17,Silver,B35,45-54,Pattaya,2,6,1011.96,44,2,0.8333333333333334,0,98,0.3333333333333333,0.0,8.432638888888889,0.1694726187279225,30.654166666666665,3.0,0,2,At-risk regulars
M000227,2025-04-04,Bronze,B09,45-54,Bangkok,65,18,3580.05,391,2,0.9444444444444444,3,59,0.5,0.2222222222222222,19.180106209150328,0.945599471337204,17.49513888888889,1.0,0,3,Hibernating
M000228,2025-11-21,Gold,B31,35-44,Phuket,3,24,5461.610000000001,160,1,1.0,3,121,0.5833333333333334,0.3333333333333333,6.8234601449275365,1.6693593602455148,8.033333333333333,0.4285714285714285,0,4,Champions
M000229,2025-12-26,Bronze,B05,35-44,Bangkok,25,5,723.5799999999999,125,2,0.8,0,70,0.4,0.6,25.139409722222226,0.7760386739908219,30.214583333333337,1.0,0,2,At-risk regulars
M000232,2025-10-03,Silver,B29,18-24,Chiang Mai,70,6,1446.83,209,2,0.8333333333333334,1,77,0.3333333333333333,0.1666666666666666,27.786805555555553,1.108871701344977,28.211111111111112,1.0,1,3,Hibernating
M000233,2025-07-01,Bronze,B40,25-34,Khon Kaen,11,17,3113.93,303,2,0.9411764705882352,0,302,0.5882352941176471,0.2352941176470588,18.24457465277778,1.8516882393687095,29.677083333333332,1.0,1,0,Loyal
M000234,2026-02-15,Bronze,B09,35-44,Bangkok,5,11,1945.6,74,2,0.9090909090909092,1,93,0.3636363636363636,0.3636363636363636,6.907361111111112,1.185007200788297,3.7875,1.0,0,0,Loyal
M000235,2025-04-14,Bronze,B32,35-44,Phuket,15,11,1224.74,381,2,0.9090909090909092,0,118,0.6363636363636364,0.3636363636363636,36.585347222222225,1.0031149688593584,37.78819444444444,1.0,1,0,Loyal
M000236,2026-04-23,Bronze,B33,18-24,Phuket,7,1,192.51,7,1,1.0,0,19,0.0,0.0,,,,2.0,0,1,One-and-done
M000237,2025-01-24,Silver,B12,25-34,Bangkok,2,18,3688.89,461,3,0.8888888888888888,3,93,0.6111111111111112,0.1111111111111111,27.00449346405229,0.8296085669626526,14.136111111111113,1.5,0,0,Loyal
M000239,2025-04-11,Bronze,B27,35-44,Chiang Mai,22,15,2876.93,384,1,1.0,2,66,0.6,0.2666666666666666,25.884474206349207,1.054348737940734,10.35763888888889,1.0,0,0,Loyal
M000240,2025-05-19,Silver,B14,35-44,Bangkok,2,11,2803.24,346,2,0.9090909090909092,0,276,0.4545454545454545,0.4545454545454545,34.40729166666667,0.9672487940152324,3.863888888888889,1.0,0,0,Loyal
M000241,2026-04-15,Silver,B36,25-34,Pattaya,0,4,645.02,15,1,1.0,0,62,1.0,0.25,5.007638888888889,,11.102083333333333,5.0,0,2,At-risk regulars
M000242,2025-05-07,Gold,B38,25-34,Khon Kaen,1,20,4568.89,358,7,0.7,0,446,0.4,0.35,18.81875,0.8965197019264072,7.607638888888889,1.0,0,0,Loyal
M000243,2026-03-02,Silver,B27,18-24,Chiang Mai,15,3,323.54999999999995,59,1,1.0,0,31,0.3333333333333333,0.3333333333333333,22.11319444444445,,27.32847222222222,0.6666666666666666,0,1,One-and-done
M000244,2025-10-20,Bronze,B20,18-24,Bangkok,0,114,23063.48,192,9,0.912280701754386,0,2241,0.543859649122807,0.2631578947368421,1.7003380039331368,0.9548179106543992,7.935416666666667,1.0,0,4,Champions
M000245,2025-08-16,Bronze,B12,25-34,Bangkok,10,17,2400.14,257,4,0.8235294117647058,1,87,0.5882352941176471,0.2941176470588235,15.42013888888889,1.0082715166991656,3.730555555555555,1.0,1,0,Loyal
M000246,2025-11-06,Bronze,B33,18-24,Phuket,17,8,1238.14,175,1,1.0,0,121,0.375,0.375,22.570932539682538,0.947364464058823,13.93125,1.0,0,2,At-risk regulars
M000248,2026-04-09,Silver,B34,35-44,Pattaya,11,2,621.6999999999999,21,1,1.0,0,61,0.5,0.5,10.072916666666666,,10.072916666666666,3.0,0,1,One-and-done
M000254,2025-12-20,Silver,B08,55+,Bangkok,19,5,1036.91,131,1,1.0,0,101,0.8,0.6,27.969444444444445,0.995578652148808,28.0625,1.0,0,2,At-risk regulars
M000255,2025-08-09,Bronze,B09,18-24,Bangkok,7,11,1282.11,264,3,0.8181818181818182,0,122,0.5454545454545454,0.2727272727272727,25.670763888888892,0.6965484859448895,7.945138888888889,1.5,0,0,Loyal
M000257,2025-11-18,Bronze,B39,55+,Khon Kaen,45,6,874.14,163,3,0.6666666666666666,0,85,0.1666666666666666,0.3333333333333333,23.594722222222224,1.811336717428088,13.522916666666667,0.5,0,3,Hibernating
M000259,2026-04-03,Silver,B18,45-54,Bangkok,19,2,325.56,27,1,1.0,0,32,0.5,0.5,8.16875,,8.16875,3.0,0,1,One-and-done
M000262,2025-07-05,Silver,B37,45-54,Pattaya,10,13,2469.1,299,3,0.8461538461538461,0,243,0.6153846153846154,0.3846153846153846,24.09056712962963,0.8671185537960377,7.472222222222222,1.5,0,0,Loyal
M000263,2025-11-15,Bronze,B23,18-24,Bangkok,37,6,735.75,166,2,0.8333333333333334,0,71,0.5,0.8333333333333334,25.805416666666662,1.357486028041965,7.03125,0.5,1,2,At-risk regulars
M000264,2025-02-28,Bronze,B35,55+,Pattaya,26,47,10680.14,426,3,0.9574468085106383,6,92,0.5106382978723404,0.2765957446808511,8.697871376811595,0.680069108994532,16.120833333333334,0.3333333333333333,0,4,Champions
M000265,2024-10-18,Bronze,B26,55+,Chiang Mai,81,11,1386.98,559,1,1.0,0,134,0.1818181818181818,0.4545454545454545,47.79611111111111,1.0192742746399732,15.874305555555557,1.0,1,3,Hibernating
M000267,2026-03-27,Bronze,B20,25-34,Bangkok,4,3,333.59999999999997,34,1,1.0,0,32,0.3333333333333333,0.6666666666666666,15.087152777777778,,23.384722222222223,1.5,0,1,One-and-done
M000268,2026-01-16,Gold,B31,35-44,Phuket,15,5,966.52,104,1,1.0,0,94,0.6,0.2,22.258680555555557,1.2263421043027625,19.028472222222224,0.6666666666666666,0,2,At-risk regulars
M000270,2026-04-21,Silver,B09,18-24,Bangkok,9,1,183.14,9,1,0.0,0,18,1.0,0.0,,,,2.0,0,1,One-and-done
M000271,2026-04-02,Bronze,B15,18-24,Bangkok,3,3,338.08,28,1,1.0,0,32,0.6666666666666666,0.3333333333333333,12.555902777777778,,16.211805555555557,4.0,0,1,One-and-done
M000272,2026-04-13,Bronze,B23,25-34,Bangkok,7,2,315.73,17,1,1.0,0,30,1.0,0.0,9.989583333333334,,9.989583333333334,3.0,0,1,One-and-done
M000273,2026-01-14,Silver,B34,25-34,Pattaya,42,4,1563.77,106,1,1.0,0,155,0.75,0.0,21.31412037037037,,12.60625,0.5,1,3,Hibernating
M000276,2026-01-23,Bronze,B09,18-24,Bangkok,0,7,1613.6699999999998,97,3,0.7142857142857143,0,158,0.1428571428571428,0.5714285714285714,16.158449074074074,0.9172056743432344,36.1625,0.75,0,2,At-risk regulars
M000278,2026-04-14,Silver,B07,25-34,Bangkok,8,2,377.97,16,1,1.0,0,36,0.5,0.0,7.677777777777778,,7.677777777777778,3.0,0,1,One-and-done
M000279,2025-06-12,Gold,B22,18-24,Bangkok,59,16,3697.46,322,2,0.9375,1,144,0.625,0.125,17.51388888888889,1.0154453975366915,14.70138888888889,0.5,0,3,Hibernating
M000281,2026-02-10,Bronze,B33,25-34,Phuket,6,4,738.73,79,4,0.25,0,72,1.0,0.0,24.35601851851852,,34.946527777777774,1.5,0,2,At-risk regulars
M000282,2025-10-10,Silver,B17,35-44,Bangkok,7,24,5799.81,202,6,0.75,0,569,0.5416666666666666,0.3333333333333333,8.472071256038648,0.8063012677106637,16.285416666666666,0.8333333333333334,0,4,Champions
M000283,2025-03-03,Bronze,B26,45-54,Chiang Mai,46,12,2707.79,423,2,0.9166666666666666,0,265,0.6666666666666666,0.25,34.31679292929294,1.4237613368926614,38.24027777777778,0.5,0,3,Hibernating
M000284,2026-01-25,Bronze,B21,25-34,Bangkok,2,6,711.92,95,1,1.0,0,68,0.6666666666666666,0.3333333333333333,18.545972222222225,0.7841028231830207,28.638194444444444,1.0,0,2,At-risk regulars
M000285,2026-03-30,Silver,B05,25-34,Bangkok,3,4,632.09,31,1,1.0,0,62,0.5,0.25,9.264120370370373,,13.77777777777778,2.0,0,2,At-risk regulars
M000286,2026-02-26,Bronze,B31,35-44,Phuket,54,2,330.42999999999995,63,1,1.0,0,32,0.5,0.5,9.340972222222222,,9.340972222222222,0.5,0,1,One-and-done
M000288,2025-08-28,Bronze,B02,18-24,Bangkok,31,12,2090.75,245,2,0.9166666666666666,1,138,0.5833333333333334,0.0,19.45138888888889,0.7704546563757173,8.427777777777777,0.25,0,0,Loyal
M000289,2025-10-21,Silver,B06,25-34,Bangkok,64,7,1061.54,191,3,0.7142857142857143,0,103,0.4285714285714285,0.2857142857142857,21.146643518518516,0.4254940665205077,31.42222222222222,1.0,1,3,Hibernating
M000290,2025-09-02,Silver,B20,25-34,Bangkok,2,9,3011.3,240,3,0.6666666666666666,1,149,0.6666666666666666,0.1111111111111111,29.73793402777778,0.6944628235877925,31.183333333333337,0.6666666666666666,0,0,Loyal
M000291,2025-10-20,Silver,B01,35-44,Bangkok,41,6,842.72,192,1,1.0,0,81,0.5,0.0,30.270000000000003,0.8594716664040754,37.14930555555556,0.5,0,3,Hibernating
M000294,2025-09-18,Bronze,B10,25-34,Bangkok,36,7,1646.69,224,3,0.7142857142857143,0,161,0.5714285714285714,0.1428571428571428,31.38726851851852,1.0538325797680987,26.728472222222223,0.5,0,3,Hibernating
M000296,2026-03-11,Bronze,B05,25-34,Bangkok,20,2,215.51,50,1,1.0,0,21,0.5,0.0,29.731944444444444,,29.731944444444444,1.0,0,1,One-and-done
M000297,2025-11-18,Bronze,B07,55+,Bangkok,73,9,1462.84,163,3,0.7777777777777778,0,142,0.5555555555555556,0.3333333333333333,11.20659722222222,1.343836280874562,26.009027777777774,1.0,1,3,Hibernating
M000299,2025-07-21,Silver,B24,18-24,Bangkok,41,6,765.49,283,3,0.6666666666666666,0,73,0.5,0.1666666666666666,48.32152777777778,2.272077642348529,15.5375,0.5,0,3,Hibernating
M000303,2026-03-18,Bronze,B39,18-24,Khon Kaen,14,3,550.14,43,2,0.6666666666666666,0,54,0.6666666666666666,0.0,14.744097222222225,,8.917361111111111,0.6666666666666666,0,2,At-risk regulars
M000304,2026-03-29,Bronze,B17,35-44,Bangkok,23,2,299.36,32,1,1.0,0,29,0.5,0.5,8.658333333333333,,8.658333333333333,1.0,0,1,One-and-done
M000305,2026-02-27,Gold,B15,25-34,Bangkok,1,5,1210.25,62,2,0.8,1,6,0.4,0.0,15.158854166666668,4.155408184248406,4.502777777777778,1.0,0,2,At-risk regulars
M000306,2026-03-14,Bronze,B37,35-44,Pattaya,1,4,1357.87,47,2,0.75,0,134,0.5,0.25,15.464814814814815,,30.90138888888889,2.0,0,2,At-risk regulars
M000307,2024-12-18,Bronze,B26,45-54,Chiang Mai,6,75,14486.46,498,12,0.84,8,51,0.6133333333333333,0.2533333333333333,6.653406531531531,0.8017790610349178,6.040972222222222,1.2,0,4,Champions
M000308,2025-04-11,Bronze,B32,18-24,Phuket,9,15,3811.44,384,2,0.9333333333333332,1,111,0.4,0.3333333333333333,26.794791666666665,0.6577536643232466,14.285416666666666,1.5,0,0,Loyal
M000309,2025-05-24,Bronze,B25,45-54,Chiang Mai,23,13,1932.1,341,1,1.0,0,187,0.6923076923076923,0.2307692307692307,26.48975694444444,0.9714869914278772,9.125694444444443,1.0,0,0,Loyal
M000310,2026-03-08,Silver,B18,35-44,Bangkok,3,3,583.24,53,1,1.0,0,56,0.6666666666666666,0.3333333333333333,24.821180555555557,,29.688194444444445,1.5,0,2,At-risk regulars
M000311,2025-10-13,Silver,B20,45-54,Bangkok,19,10,2648.95,199,2,0.9,1,34,0.4,0.4,20.018672839506173,1.132373892256055,33.200694444444444,1.0,0,0,Loyal
M000312,2026-02-06,Silver,B14,45-54,Bangkok,18,4,521.33,83,2,0.75,0,50,0.75,0.5,21.746064814814815,,29.040277777777774,0.6666666666666666,0,2,At-risk regulars
M000314,2024-09-01,Bronze,B26,18-24,Chiang Mai,8,19,4095.65,606,5,0.7894736842105263,1,267,0.5263157894736842,0.3157894736842105,33.21168981481482,1.5978735895592513,15.745138888888889,2.0,0,0,Loyal
M000315,2025-03-09,Gold,B26,45-54,Chiang Mai,13,17,4932.1,417,2,0.9411764705882352,0,485,0.4117647058823529,0.4117647058823529,25.23185763888889,0.904885874277682,13.772222222222222,1.0,0,0,Loyal
M000316,2026-02-20,Bronze,B22,35-44,Bangkok,11,4,604.49,69,1,1.0,0,59,0.5,0.25,19.388657407407408,,20.88888888888889,1.5,0,2,At-risk regulars
M000317,2024-11-24,Silver,B23,18-24,Bangkok,28,15,2488.12,522,5,0.7333333333333333,1,150,0.4666666666666667,0.2666666666666666,35.27247023809523,2.283857102646614,30.73611111111111,2.0,1,0,Loyal
M000318,2025-09-03,Silver,B36,35-44,Pattaya,73,65,15323.1,239,11,0.8461538461538461,6,539,0.5692307692307692,0.2923076923076923,2.594455295138889,1.4012174586853827,28.916666666666668,1.0,0,3,Hibernating
M000319,2025-01-18,Bronze,B24,18-24,Bangkok,20,15,2480.08,467,3,0.8666666666666667,0,241,0.5333333333333333,0.3333333333333333,31.90808531746032,0.8001353435383876,9.8,1.0,0,0,Loyal
M000321,2026-02-26,Bronze,B20,25-34,Bangkok,3,8,2511.72,63,3,0.75,0,247,0.625,0.5,8.577777777777778,0.713018679257563,16.23611111111111,1.25,0,0,Loyal
M000322,2026-01-09,Silver,B04,25-34,Bangkok,16,5,1396.11,111,3,0.6,0,136,0.6,0.2,23.736805555555556,2.313279132791328,11.958333333333334,1.0,0,2,At-risk regulars
M000323,2026-04-30,Bronze,B07,25-34,Bangkok,0,1,169.63,0,1,1.0,0,16,1.0,0.0,,,,2.0,0,1,One-and-done
M000324,2025-06-14,Silver,B11,35-44,Bangkok,2,43,10226.72,320,6,0.8837209302325582,0,999,0.4651162790697674,0.3255813953488372,7.561061507936508,0.8258445780946931,15.026388888888889,1.2,0,4,Champions
M000325,2025-05-04,Silver,B27,25-34,Chiang Mai,4,18,5185.42,361,2,0.9444444444444444,1,434,0.5555555555555556,0.3888888888888889,21.009599673202615,0.9294010760936386,11.997916666666669,1.5,0,0,Loyal
M000326,2025-09-05,Bronze,B14,45-54,Bangkok,62,6,1521.44,237,1,1.0,0,151,1.0,0.0,35.0125,1.182788599097612,28.10972222222222,1.0,0,3,Hibernating
M000329,2025-12-30,Bronze,B27,35-44,Chiang Mai,5,12,2434.02,121,2,0.9166666666666666,1,91,0.4166666666666667,0.25,10.560353535353537,0.6394608242787191,13.748611111111112,1.0,0,0,Loyal
M000332,2025-08-06,Gold,B02,18-24,Bangkok,4,11,1491.34,267,2,0.9090909090909092,0,144,0.4545454545454545,0.2727272727272727,26.32027777777778,1.081347398335058,15.154166666666669,0.6666666666666666,0,0,Loyal
M000333,2026-02-09,Bronze,B36,25-34,Pattaya,19,4,588.62,80,1,1.0,0,56,0.5,0.5,20.360879629629633,,27.124305555555555,0.6666666666666666,0,2,At-risk regulars
M000334,2026-04-06,Bronze,B33,55+,Phuket,24,1,96.31,24,1,1.0,0,9,1.0,0.0,,,,2.0,0,1,One-and-done
M000335,2026-04-23,Bronze,B37,18-24,Pattaya,7,1,110.4,7,1,1.0,0,11,1.0,0.0,,,,2.0,0,1,One-and-done
M000336,2025-09-30,Bronze,B19,35-44,Bangkok,3,10,1913.4,212,4,0.7,0,187,0.6,0.3,23.17253086419753,1.0444426422286202,5.538194444444445,1.5,0,0,Loyal
M000337,2025-10-24,Silver,B04,55+,Bangkok,34,6,959.2,188,3,0.6666666666666666,0,92,1.0,0.0,30.791944444444447,0.8664467633411475,33.00972222222222,0.5,0,2,At-risk regulars
M000339,2026-04-15,Bronze,B06,45-54,Bangkok,0,2,275.75,15,2,0.5,0,27,0.5,0.0,14.571527777777778,,14.571527777777778,3.0,0,1,One-and-done
M000341,2025-11-10,Bronze,B18,25-34,Bangkok,23,8,1936.7,171,3,0.625,0,189,0.5,0.5,21.10753968253968,1.5227988925245406,11.89236111111111,1.0,0,0,Loyal
M000342,2025-09-10,Silver,B02,18-24,Bangkok,10,9,2850.22,232,2,0.8888888888888888,0,280,0.4444444444444444,0.2222222222222222,27.74965277777778,1.0118443146284324,10.529166666666669,1.0,0,0,Loyal
M000343,2026-03-30,Gold,B39,25-34,Khon Kaen,0,3,602.61,31,1,1.0,0,59,0.3333333333333333,0.3333333333333333,15.59548611111111,,5.247916666666667,1.5,0,2,At-risk regulars
M000344,2025-12-11,Silver,B31,55+,Phuket,10,9,2222.0,140,1,1.0,1,86,0.6666666666666666,0.2222222222222222,16.249913194444446,1.985426665105935,10.185416666666669,3.0,0,0,Loyal
M000346,2025-03-01,Gold,B34,18-24,Pattaya,2,15,3671.98,425,3,0.8666666666666667,0,358,0.4666666666666667,0.3333333333333333,30.24499007936507,0.9285005189760244,15.944444444444445,1.0,0,0,Loyal
M000347,2026-02-07,Bronze,B39,35-44,Khon Kaen,0,37,7460.26,82,3,0.945945945945946,3,316,0.5945945945945946,0.2702702702702703,2.2749807098765427,0.5575165262013793,9.960416666666667,1.5833333333333333,0,4,Champions
M000348,2025-12-05,Silver,B31,25-34,Phuket,6,7,1591.91,146,1,1.0,0,156,0.7142857142857143,0.4285714285714285,23.326851851851853,1.4508597417126736,12.973611111111111,1.5,1,2,At-risk regulars
M000349,2025-06-18,Gold,B19,35-44,Bangkok,6,11,2955.49,316,1,1.0,0,290,0.5454545454545454,0.1818181818181818,31.04833333333333,0.668214591928922,6.886111111111111,1.5,0,0,Loyal
M000351,2025-05-11,Silver,B15,35-44,Bangkok,75,13,3881.14,354,2,0.9230769230769232,0,383,0.4615384615384615,0.3846153846153846,23.22615740740741,1.5548548665937816,34.08541666666667,1.0,1,3,Hibernating
M000353,2025-12-03,Bronze,B24,25-34,Bangkok,20,6,1185.92,148,3,0.6666666666666666,0,117,0.8333333333333334,0.1666666666666666,25.628750000000004,1.6428365811837446,20.90277777777778,1.0,0,2,At-risk regulars
M000354,2026-03-15,Bronze,B13,55+,Bangkok,0,9,1324.34,46,2,0.8888888888888888,0,129,0.7777777777777778,0.3333333333333333,5.751822916666667,0.1461205953162617,34.10486111111111,4.5,0,0,Loyal
M000355,2026-01-17,Silver,B36,35-44,Pattaya,12,6,1675.93,103,3,0.6666666666666666,0,165,0.8333333333333334,0.3333333333333333,18.212083333333332,1.2012792296131685,18.083333333333332,0.6666666666666666,0,2,At-risk regulars
M000359,2025-02-28,Gold,B05,45-54,Bangkok,13,18,5301.73,426,4,0.8333333333333334,0,521,0.6111111111111112,0.3333333333333333,24.281535947712417,2.4220900745268708,8.921527777777778,1.0,0,0,Loyal
M000361,2026-04-18,Bronze,B17,25-34,Bangkok,1,2,308.1,12,1,1.0,0,30,1.0,0.5,10.94375,,10.94375,3.0,0,1,One-and-done
M000366,2025-02-04,Gold,B14,25-34,Bangkok,5,55,11455.64,450,5,0.9090909090909092,6,76,0.509090909090909,0.2909090909090909,8.238760288065842,0.9872036466634184,8.529861111111112,1.0,0,4,Champions
M000368,2025-04-03,Gold,B32,45-54,Phuket,12,17,4849.03,392,2,0.9411764705882352,1,196,0.5294117647058824,0.2352941176470588,23.773480902777777,1.1797420233975175,4.0993055555555555,1.0,0,0,Loyal
M000369,2025-10-26,Silver,B07,18-24,Bangkok,16,8,1651.06,186,2,0.875,0,161,0.375,0.25,24.261607142857144,1.5602074108254729,14.218055555555557,0.6666666666666666,0,0,Loyal
M000371,2026-04-18,Silver,B37,35-44,Pattaya,12,1,175.39,12,1,0.0,0,17,0.0,1.0,,,,2.0,0,1,One-and-done
M000372,2026-04-09,Silver,B19,25-34,Bangkok,5,3,540.47,21,1,1.0,0,53,0.6666666666666666,0.6666666666666666,8.051041666666666,,9.3375,4.0,0,2,At-risk regulars
